"sep=;"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[2]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[3]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[4]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[5]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[6]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.XVal[7]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[0]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[1]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[2]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[3]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[4]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[5]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[6]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 2";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt2.YVal[7]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[0]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[1]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[2]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[3]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[4]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[5]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[6]";"RW"
"Control de equipos e instalaciones";"Valores X de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.XVal[7]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[0]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[1]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[2]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[3]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[4]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[5]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[6]";"RW"
"Control de equipos e instalaciones";"Valores Y de la curva característica 3";"100";"100";"";"Parameter.Inverter.UtilCrvCfg.CrvPt3.YVal[7]";"RW"
"Equipo";"Potencia aparente máxima del equipo";"50000";"50000";"VA";"Parameter.Inverter.VALim";"RO"
"Equipo";"Límite de potencia aparente ajustado";"50000";"50000";"VA";"Parameter.Inverter.VAMax";"RW"
"Control de equipos e instalaciones";"Gradiente de potencia reactiva";"50";"50";"%";"Parameter.Inverter.VArGra";"RW"
"Equipo";"Potencia react. máx. alcanz. cuadrante 1";"25000";"25000";"var";"Parameter.Inverter.VArLimQ1";"RO"
"Equipo";"Potencia react. máx. alcanz. cuadrante 4";"25000";"25000";"var";"Parameter.Inverter.VArLimQ4";"RO"
"Control de equipos e instalaciones";"Resistencia capacitiva p. compensación impedancia";"40000000";"40000000";"Ohm";"Parameter.Inverter.VArModCfg.ImpCpn.CapacRis";"RW"
"Control de equipos e instalaciones";"Resistencia inductiva p. compensación impedancia";"0";"0";"Ohm";"Parameter.Inverter.VArModCfg.ImpCpn.InducRis";"RW"
"Control de equipos e instalaciones";"Compensación de impedancia conectada";"1130";"No";"";"Parameter.Inverter.VArModCfg.ImpCpn.IsOn";"RW"
"Control de equipos e instalaciones";"Resistencia óhmica para compensación de impedancia";"0";"0";"Ohm";"Parameter.Inverter.VArModCfg.ImpCpn.OhmRis";"RW"
"Control de equipos e instalaciones";"Valor nom. cos φ, conf. cos φ, predeterm. dir.";"1";"1";"";"Parameter.Inverter.VArModCfg.PFCnstCfg.PF";"RW"
"Control de equipos e instalaciones";"Tipo excitac. cos φ, conf. cos φ, predet. dir.";"1042";"Subexcitado";"";"Parameter.Inverter.VArModCfg.PFCnstCfg.PFExt";"RW"
"Control de equipos e instalaciones";"Tensión desactiv.,conf. curva car. de cos φ(P)";"0";"0";"%";"Parameter.Inverter.VArModCfg.PFCtlWCfg.DsaVol";"RW"
"Control de equipos e instalaciones";"Tensión activ., conf. curva carac. de cos φ(P)";"0";"0";"%";"Parameter.Inverter.VArModCfg.PFCtlWCfg.EnaVol";"RW"
"Control de equipos e instalaciones";"Tipo excit. pun.fin., conf.cur.caract. cos φ(P)";"1042";"Subexcitado";"";"Parameter.Inverter.VArModCfg.PFCtlWCfg.PFExtStop";"RW"
"Control de equipos e instalaciones";"Tipo excit. pun.ini., conf.cur.caract. cos φ(P)";"1041";"Sobreexcitado";"";"Parameter.Inverter.VArModCfg.PFCtlWCfg.PFExtStr";"RW"
"Control de equipos e instalaciones";"cos φ punto final, conf.cur.caract. cos φ(P)";"1";"1";"";"Parameter.Inverter.VArModCfg.PFCtlWCfg.PFStop";"RW"
"Control de equipos e instalaciones";"cos φ punto de ini., conf.cur.caract. cos φ(P)";"1";"1";"";"Parameter.Inverter.VArModCfg.PFCtlWCfg.PFStr";"RW"
"Control de equipos e instalaciones";"Potencia activa pun.fin.,conf.cur.caract. cos φ(P)";"100";"100";"%";"Parameter.Inverter.VArModCfg.PFCtlWCfg.WNomStop";"RW"
"Control de equipos e instalaciones";"Potencia activa pun.ini.,conf.cur.caract. cos φ(P)";"50";"50";"%";"Parameter.Inverter.VArModCfg.PFCtlWCfg.WNomStr";"RW"
"Control de equipos e instalaciones";"Especificación manual de potencia reactiva en el suministro de potencia activa";"0";"0";"%";"Parameter.Inverter.VArModCfg.VArCnstCfg.VArNom";"RW"
"Control de equipos e instalaciones";"Modo estático de la potencia reactiva, configuración de la curva característica de la potencia reactiva/tensión Q(U)";"1330";"Histéresis";"";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VArGraMod";"RW"
"Control de equipos e instalaciones";"Gradiente de potencia reactiva, configuración de la curva característica de la potencia reactiva/tensión Q(U)";"0";"0";"%";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VArGraNom";"RW"
"Control de equipos e instalaciones";"Límite simétrico para la potencia reactiva máxima, configuración de la curva característica de la potencia reactiva/tensión Q(U)";"0";"0";"%";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VArMaxNom";"RW"
"Control de equipos e instalaciones";"Tiempo de ajuste del punto de funcionamiento de la curva característica, configuración de la curva de la potencia reactiva/tensión Q(U)";"10";"10";"s";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VArTms";"RW"
"Control de equipos e instalaciones";"Tensión predeterminada UQ0, configuración de la curva característica de la potencia reactiva/tensión Q(U)";"100";"100";"%";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VolRefNom";"RW"
"Control de equipos e instalaciones";"Rango de tensión, configuración de la curva característica de potencia reactiva/tensión Q(U)";"0";"0";"%";"Parameter.Inverter.VArModCfg.VArCtlVolCfg.VolWidNom";"RW"
"Control de equipos e instalaciones";"Modo de funcionamiento del mantenimiento de tensión estático, configuración del mantenimiento de tensión estático";"1074";"Cos φ, especificación manual";"";"Parameter.Inverter.VArModCfg.VArMod";"RW"
"Control de equipos e instalaciones";"MS mant. est. tens. Q dem., conf. mant. est. tens.";"303";"OFF";"";"Parameter.Inverter.VArModCfg.VArModDmd";"RW"
"Control de equipos e instalaciones";"Activación de la función de indicador de seguimiento, configuración del gradiente lineal de la potencia momentánea";"303";"OFF";"";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HystEna";"RW"
"Control de equipos e instalaciones";"Distancia entre la frecuencia de reset y la frecuencia de red, configuración del gradiente lineal de la potencia momentánea";"1";"1";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStop";"RW"
"Control de equipos e instalaciones";"Lím. sup. frec. antes fin red. pot. real, conf. gr. lineal pot. momentánea";"5";"5";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopMax";"RW"
"Control de equipos e instalaciones";"Lím. inf. frec. antes fin red. pot. real, conf. gr. lineal pot. momentánea";"'-5";"'-5";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopMin";"RW"
"Control de equipos e instalaciones";"P(f), gradiente de potencia activa tras fin de error";"10000";"10000";"%/min";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGra";"RW"
"Control de equipos e instalaciones";"P(f), tiempo de funcionamiento en inercia";"0";"0";"s";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGraTms";"RW"
"Control de equipos e instalaciones";"Distancia entre la frecuencia de inicio y la frecuencia de red, configuración del gradiente lineal de la potencia momentánea";"1";"1";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStr";"RW"
"Control de equipos e instalaciones";"P(f), retardo de disparo";"0";"0";"ms";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WCtlTmms";"RW"
"Control de equipos e instalaciones";"Gradiente de potencia activa, configuración del gradiente lineal de la potencia momentánea";"100";"100";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WGra";"RW"
"Control de equipos e instalaciones";"Modo de funcionamiento de la reducción de lapotencia activa en caso de sobrefrecuencia P(f)";"1132";"Adaptación de la potencia activa dependiente de la frecuencia P(f)";"";"Parameter.Inverter.WCtlHzModCfg.WCtlHzMod";"RW"
"Control de equipos e instalaciones";"Gradiente de potencia activa";"1000";"1000";"%";"Parameter.Inverter.WGra";"RW"
"Control de equipos e instalaciones";"Tasa de arranque suave P";"600";"600";"%/min";"Parameter.Inverter.WGraConn";"RW"
"Control de equipos e instalaciones";"Gradiente de incremento durante variación de irradiación";"10000";"10000";"%/min";"Parameter.Inverter.WGraMpp";"RW"
"Control de equipos e instalaciones";"Tasa de arranque suave P después de fallo de red";"10";"10";"%/min";"Parameter.Inverter.WGraRecon";"RW"
"Control de equipos e instalaciones";"Arranque suave P después de fallo de red";"303";"OFF";"";"Parameter.Inverter.WGraReconEna";"RW"
"Equipo";"Potencia activa nominal WMaxOutRtg";"50000";"50000";"W";"Parameter.Inverter.WLim";"RO"
"Equipo";"Límite de potencia activa ajustado";"50000";"50000";"W";"Parameter.Inverter.WMax";"RW"
"Control de equipos e instalaciones";"Desconexión de red con especificación de potencia activa 0%";"1130";"No";"";"Parameter.Inverter.WModCfg.GriSwOpnZerW";"RW"
"Control de equipos e instalaciones";"Limitación de la potencia activa P en W";"50000";"50000";"W";"Parameter.Inverter.WModCfg.WCnstCfg.W";"RW"
"Control de equipos e instalaciones";"Limitación de la potencia activa P en %";"100";"100";"%";"Parameter.Inverter.WModCfg.WCnstCfg.WNom";"RW"
"Control de equipos e instalaciones";"Modo de funcionamiento especificación de potencia activa";"1079";"Especificación externa";"";"Parameter.Inverter.WModCfg.WMod";"RW"
"Comunicación externa";"Especificaciones P Modbus en entrada 2";"303";"OFF";"";"Parameter.Mb.ScdInEna";"RW"
"Comunicación externa";"Modbus servidor TCP activo";"1130";"No";"";"Parameter.Mb.TcpSrv.IsOn";"RW"
"Comunicación externa";"Modbus puerto servidor TCP";"502";"502";"";"Parameter.Mb.TcpSrv.Port";"RW"
"Comunicación externa";"Modbus servidor UDP activo";"1130";"No";"";"Parameter.Mb.UdpSrv.IsOn";"RW"
"Comunicación externa";"Modbus puerto servidor UDP";"502";"502";"";"Parameter.Mb.UdpSrv.Port";"RW"
"Comunicación externa";"ID de la unidad Modbus";"3";"3";"";"Parameter.Mb.UntId";"RW"
"Comunicación de la planta";"Corriente nominal del transformador de corriente del contador";"100";"100";"";"Parameter.Metering.EnMtrARtg";"RW"
"Comunicación de la planta";"Contador de energía utilizado";"9327";"SMA Energy Meter";"";"Parameter.Metering.EnMtrTyp";"RW"
"Lado de CA";"Ajustar offset de energía absorbida";"0";"0";"kWh";"Parameter.Metering.GridMs.TotkWhInOfs";"RW"
"Lado de CA";"Ajustar offset de energía inyectada";"0";"0";"kWh";"Parameter.Metering.GridMs.TotkWhOutOfs";"RW"
"Comunicación de la planta";"Número de serie contador de energía";"";"";"";"Parameter.Metering.Mb.EnMtrSerNumTxt";"RO"
"Comunicación de la planta";"Versión de software del contador de energía";"";"";"";"Parameter.Metering.Mb.SwRev";"RO"
"Comunicación de la planta";"Nº serie contador en Speedwire";"0";"0";"";"Parameter.Metering.MsSpdwr.SerNumEN";"RW"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[0]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[1]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[2]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[3]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[4]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[5]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[6]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[7]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[8]";"RO"
"Comunicación de la planta";"Contadores utilizables en Speedwire";"";"";"";"Parameter.Metering.MsSpdwr.UsSerNumEN[9]";"RO"
"Lado de CA";"Config. tiempo total inyec. en punto de conexión";"0";"0";"h";"Parameter.Metering.TotFeedTmhSet";"RW"
"Lado de CA";"Configurando rendimiento total";"0";"0";"kWh";"Parameter.Metering.TotkWhOutSet";"RW"
"Lado de CA";"Config. tiempo total func. en punto de conexión";"0";"0";"h";"Parameter.Metering.TotOpTmhSet";"RW"
"Equipo";"Potencia de conexión mínima del banco de baterías MFR";"1500";"1500";"W";"Parameter.MltFncSw.BatCha.MinOnPwr";"RW"
"Equipo";"Pausa mínima antes de una nueva conexión del banco de baterías MFR";"30";"30";"min";"Parameter.MltFncSw.BatCha.MinReconTmm";"RW"
"Equipo";"Estado del relé multifunción con control mediante comunicación";"303";"OFF";"";"Parameter.MltFncSw.ComCtl.Stt";"RW"
"Equipo";"Modo de funcionamiento del relé multifunción";"1341";"Aviso de fallo";"";"Parameter.MltFncSw.OpMode";"RW"
"Equipo";"Potencia de conexión mínima del relé multifunción Autoconsumo";"1500";"1500";"W";"Parameter.MltFncSw.SelfCsmp.MinOnPwr";"RW"
"Equipo";"Duración mínima de la potencia de conexión del relé multifunción Autoconsumo";"30";"30";"min";"Parameter.MltFncSw.SelfCsmp.MinOnPwrTmm";"RW"
"Equipo";"Tiempo mínimo de conexión del relé multifunción Autoconsumo";"120";"120";"min";"Parameter.MltFncSw.SelfCsmp.MinOnTmm";"RW"
"Placa de características";"Corriente nominal en todas las fases";"72.5";"72.5";"A";"Parameter.Nameplate.ARtg";"RO"
"Componentes del equipo";"Versión de hardware del subgrupo de comunicación";"B4";"B4";"";"Parameter.Nameplate.CmpCom.HwRev";"RO"
"Componentes del equipo";"Número de serie del subgrupo de comunicación";"3004682620";"3004682620";"";"Parameter.Nameplate.CmpCom.SerNum";"RO"
"Componentes del equipo";"SUSyID del subgrupo de comunicación";"311";"311";"";"Parameter.Nameplate.CmpCom.SusyId";"RO"
"Componentes del equipo";"Versión de firmware del subgrupo de comunicación";"02.19.02.R";"02.19.02.R";"";"Parameter.Nameplate.CmpCom.SwRev";"RO"
"Componentes del equipo";"Versión del hardware del procesador central";"4615";"4615";"";"Parameter.Nameplate.CmpMain.HwVer";"RO"
"Componentes del equipo";"Estado de modificación del procesador central";"0";"0";"";"Parameter.Nameplate.CmpMain.Rev";"RO"
"Componentes del equipo";"Número de serie del procesador central";"3003471489";"3003471489";"";"Parameter.Nameplate.CmpMain.SerNum";"RO"
"Componentes del equipo";"SUSyID del procesador central";"301";"301";"";"Parameter.Nameplate.CmpMain.SusyId";"RO"
"Componentes del equipo";"Versión de firmware del procesador central";"02.10.07.R";"02.10.07.R";"";"Parameter.Nameplate.CmpMain.SwRev";"RO"
"Componentes del equipo";"Versión hardware del módulo";"'-----";"'-----";"";"Parameter.Nameplate.CmpMdul.HwRev";"RO"
"Componentes del equipo";"Número de serie del módulo";"";"";"";"Parameter.Nameplate.CmpMdul.SerNum";"RO"
"Componentes del equipo";"SUSyID del módulo";"";"";"";"Parameter.Nameplate.CmpMdul.SusyId";"RO"
"Componentes del equipo";"Versión firmware del módulo";"00.00.00.?";"00.00.00.?";"";"Parameter.Nameplate.CmpMdul.SwRev";"RO"
"Componentes del equipo";"Tipo de módulo en la ranura para módulo";"302";"'-------";"";"Parameter.Nameplate.CmpMdul.Typ";"RO"
"Componentes del equipo";"Versión de hardware del módulo";"'-----";"'-----";"";"Parameter.Nameplate.CmpMdul2.HwRev";"RO"
"Componentes del equipo";"Número de serie del módulo";"";"";"";"Parameter.Nameplate.CmpMdul2.SerNum";"RO"
"Componentes del equipo";"SUSyID del módulo";"";"";"";"Parameter.Nameplate.CmpMdul2.SusyId";"RO"
"Componentes del equipo";"Versión de firmware del módulo";"00.00.00.?";"00.00.00.?";"";"Parameter.Nameplate.CmpMdul2.SwRev";"RO"
"Componentes del equipo";"Tipo de módulo en la ranura para módulo";"302";"'-------";"";"Parameter.Nameplate.CmpMdul2.Typ";"RO"
"Componentes del equipo";"Versión de firmware del sistema operativo";"03.27.00.R";"03.27.00.R";"";"Parameter.Nameplate.CmpOS.SwRev";"RO"
"Componentes del equipo";"Estado modificación componente lógico";"0";"0";"";"Parameter.Nameplate.CmpSigProc.Rev";"RO"
"Componentes del equipo";"Versión de firmware del componente lógico";"01.00.08.R";"01.00.08.R";"";"Parameter.Nameplate.CmpSigProc.SwRev";"RO"
"Placa de características";"Versión de comunicación";"1.1.1.2";"1.1.1.2";"";"Parameter.Nameplate.ComRev";"RO"
"Placa de características";"Nombre del equipo";"Fase 3_Inversor 8";"Fase 3_Inversor 8";"";"Parameter.Nameplate.Location";"RW"
"Placa de características";"Dirección MAC";"00:40:AD:A9:7C:5B";"00:40:AD:A9:7C:5B";"";"Parameter.Nameplate.MacId";"RO"
"Placa de características";"Clase de equipo";"8001";"Inversores fotovoltaicos";"";"Parameter.Nameplate.MainModel";"RO"
"Placa de características";"Tipo de equipo";"9338";"STP50-40";"";"Parameter.Nameplate.Model";"RO"
"Placa de características";"Paquete de software";"03.11.02.R";"03.11.02.R";"";"Parameter.Nameplate.PkgRev";"RO"
"Placa de características";"Versión de actualización del paquete de software disponible";"302";"'-------";"";"Parameter.Nameplate.PkgUpdAval";"RO"
"Placa de características";"Número de serie";"3005185024";"3005185024";"";"Parameter.Nameplate.SerNum";"RO"
"Placa de características";"Fabricante";"461";"SMA";"";"Parameter.Nameplate.Vendor";"RO"
"Placa de características";"Dirección MAC WLAN";"50:72:24:61:10:13";"50:72:24:61:10:13";"";"Parameter.Nameplate.WlMacId";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[0]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[1]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[2]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[3]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[4]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[5]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[6]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[7]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[8]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[9]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[10]";"RO"
"Comunicación de la planta";"Equipos encontrados";"";"";"";"Parameter.Nsd.ExsDev[11]";"RO"
"Equipo";"Modo de funcionamiento del modo de reserva";"1439";"En todas las fases";"";"Parameter.Operation.BckOpMod";"RW"
"Equipo";"Indicación de potencia dinámica mediante LED verde";"308";"ON";"";"Parameter.Operation.GrnLedWInd";"RW"
"Equipo";"Cargar parámetros";"";"";"";"Parameter.Operation.LodFnc";"RW"
"Lado de CA";"Rearranque manual activo";"1130";"No";"";"Parameter.Operation.ManRstr.IsOn";"RW"
"Lado de CA";"Rearranque manual tras reconocimiento activo de redes aisladas";"303";"OFF";"";"Parameter.Operation.ManRstr.ManRstrAID";"RW"
"Lado de CA";"Rearranque manual tras error de frecuencia";"303";"OFF";"";"Parameter.Operation.ManRstr.ManRstrHz";"RW"
"Lado de CA";"Rearranque manual tras sobretensión";"303";"OFF";"";"Parameter.Operation.ManRstr.ManRstrOvVol";"RW"
"Lado de CA";"Rearranque manual tras reconocimiento pasivo de redes aisladas";"303";"OFF";"";"Parameter.Operation.ManRstr.ManRstrPID";"RW"
"Lado de CA";"Rearranque manual tras tensión baja";"303";"OFF";"";"Parameter.Operation.ManRstr.ManRstrUnVol";"RW"
"Equipo";"Modo general de funcionamiento";"295";"MPP";"";"Parameter.Operation.OpMod";"RW"
"Comunicación de la planta";"Conectada Smart Inverter Screen";"1130";"No";"";"Parameter.Operation.SIS.IsOn";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[0]";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[1]";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[2]";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[3]";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[4]";"RW"
"Lado de CC";"Grupo de ref. del ramal para la detecc. de fallos";"3682";"Grupo 1";"";"Parameter.Operation.StrFltDet.ChGrp[5]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[0]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[1]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[2]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[3]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[4]";"RW"
"Lado de CC";"Número de subramales conectados por ramal";"0";"0";"";"Parameter.Operation.StrFltDet.ChStrgNum[5]";"RW"
"Lado de CC";"Modo de funcionamiento de la detección de fallos de String";"303";"OFF";"";"Parameter.Operation.StrFltDet.OpMod";"RW"
"Lado de CC";"Sensibilidad de la detección de fallos de ramal";"2628";"Bajo";"";"Parameter.Operation.StrFltDet.SnsLvl";"RW"
"Lado de CC";"Tolerancia de la detección de fallos de string";"10";"10";"%";"Parameter.Operation.StrFltDet.Tol";"RW"
"Lado de CC";"Umbral activ. para reconocim. fallo string";"20";"20";"%";"Parameter.Operation.StrFltDet.WMinNom";"RW"
"Lado de CC";"Tiempo hasta advert.de detecc.de fallos de string";"10";"10";"min";"Parameter.Operation.StrFltDet.WrnTm";"RW"
"Equipo";"Reponer datos de funcionamiento";"";"";"";"Parameter.Operation.ValRsIstl";"RW"
"Lado de CC";"Potencia nominal de planta";"50000";"50000";"W";"Parameter.Plnt.DcWRtg";"RW"
"Conexión a red";"Potencia aparente nominal de todos los inversores";"50000";"50000";"VA";"Parameter.Plnt.VARtg";"RW"
"Control de equipos e instalaciones";"Modo funcionamiento módulo control potencia";"303";"OFF";"";"Parameter.PwrCtlMdul.OpMode";"RW"
"Comunicación de la planta";"Configuración Speedwire automática activada";"1130";"No";"";"Parameter.Spdwr.AutoCfgIsOn";"RW"
"Comunicación de la planta";"Cifrado";"4330";"Sin cifrado";"";"Parameter.Spdwr.Cry";"RO"
"Comunicación de la planta";"Dirección de servidor DNS Speedwire";"172.18.100.201";"172.18.100.201";"";"Parameter.Spdwr.DnsSrvIp";"RW"
"Comunicación de la planta";"Dirección gateway Speedwire";"172.24.200.1";"172.24.200.1";"";"Parameter.Spdwr.GwIp";"RW"
"Comunicación de la planta";"Intervalo de consulta IGMP";"125";"125";"s";"Parameter.Spdwr.IgmpQryTms";"RW"
"Comunicación de la planta";"Enviar solicitudes IGMP";"4479";"Versión 3";"";"Parameter.Spdwr.IgmpQryTx";"RW"
"Comunicación de la planta";"Dirección IP Speedwire";"172.24.237.31";"172.24.237.31";"";"Parameter.Spdwr.Ip";"RW"
